Date,ACGL,AFL,AIG,AIZ,AJG,ALL,AMP,AON,AXP,BAC,BEN,BK,BLK,BRO,C,CB,CBOE,CFG,CINF,CMA,CME,COF,DFS,FDS,FITB,FRC,GL,GS,HBAN,HIG,ICE,IVZ,JPM,KEY,L,LNC,MCO,MET,MKTX,MMC,MS,MSCI,MTB,NDAQ,NTRS,PFG,PGR,PNC,PRU,RE,RF,RJF,SBNY,SCHW,SIVB,SPGI,STT,SYF,TFC,TROW,TRV,USB,WFC,WRB,WTW,ZION
2017-02-09 00:00:00-05:00,30.9533329,34.95000076,65.31999969,91.36000061,54.70999908,78.34999847,123.7300034,115.1699982,78.18000031,23.12000084,40.47999954,45.5,378.5700073,21.06999969,57.25999832,131.8800049,78.12999725,36.24000168,70.25,68.91000366,118.5800018,88.54000092,68.94999695,175.9299927,26.14999962,94.98000336,74.44999695,241.5500031,13.55000019,47.54000092,57.58000183,31.5,87.19999695,18.13999939,46.24000168,70.05000305,107.5800018,46.86274338,188.3300018,70.58000183,44.84999847,90.33000183,164.4799957,23.03333282,85.51000214,60.58000183,37.31999969,122.3899994,108.3899994,229.7899933,14.98999977,51.70000076,156.9299927,40.08000183,179.4400024,126.2099991,77.94000244,36.49000168,46.40999985,68.44999695,118.7799988,53.54000092,56.72999954,30.34666634,122.5400009,43.15000153
2017-02-10 00:00:00-05:00,30.99666786,34.99000168,65.61000061,92.93000031,55.16999817,78.87999725,124.3099976,115.5899963,78.48000336,23.07999992,40.88000107,45.56000137,382.8900146,21.48999977,57.63000107,132.7599945,77.66999817,36.41999817,71.05999756,68.98999786,118.9800034,88.40000153,68.81999969,177.9400024,26.51000023,94.83999634,74.91999817,242.7200012,13.61999989,47.86000061,57.65000153,31.84000015,87,18.26000023,46.47999954,70.37000275,108,47.15686417,186.8200073,71.08000183,44.70000076,91.22000122,165.3099976,23.25666618,85.37000275,60.86000061,37.65999985,123.0999985,108.75,230.7100067,14.98999977,51.26666641,156.8099976,39.93999863,177.4700012,126.2900009,78.11000061,36.22000122,46.63000107,69.40000153,119.7300034,53.61000061,56.86000061,30.34666634,124.0699997,43.56999969
2017-02-13 00:00:00-05:00,31.06999969,35.49000168,66.13999939,94.31999969,55.54999924,79.61000061,126.1500015,115.8700027,78.91000366,23.39999962,41.50999832,46.11999893,385.8299866,21.56999969,58.95000076,133.8099976,79.09999847,36.91999817,71.75,69.83999634,121.3799973,89.02999878,69.58000183,178.6199951,26.73999977,96.37999725,75.86000061,246.2700043,13.81000042,48.04999924,59.02999878,32.11000061,88.15000153,18.45999908,46.81000137,71.08000183,109.0299988,47.68270874,189.8000031,71.48000336,45.25999832,92.79000092,166.8000031,23.56666756,86.27999878,62.09000015,37.59999847,124.4199982,109.8000031,233.0800018,15.14999962,51.72000122,157.5299988,40.72000122,180.5599976,126.5299988,79.29000092,36.65000153,46.97999954,69.81999969,119.7099991,54.13000107,57.08000183,30.49777794,125.1399994,44.08000183
2017-02-14 00:00:00-05:00,31,35.52000046,66.88999939,95.25,55.56000137,79.80000305,127.8099976,115.8499985,79.41000366,24.05999947,42.09999847,46.81999969,384.980011,21.54999924,59.83000183,133.9900055,79.62000275,37.97999954,72.38999939,72.02999878,121.0100021,90.18000031,70.84999847,178.7700043,27.54999924,96.41999817,76.16999817,249.4600067,14.11999989,48.5,58.65000153,32,89.55999756,18.87000084,46.95999908,72.12999725,109.2600021,48.02138901,190.0700073,71.94000244,46.04000092,93.94999695,168.2200012,23.59333229,87.58000183,62.06000137,37.45000076,126.0999985,110.4499969,233.5700073,15.48999977,52.18000031,159.8099976,41.25999832,185.4900055,126.9199982,81.44999695,37.31999969,47.86999893,69.86000061,120.2399979,54.54999924,57.97999954,30.71999931,125.1699982,45.08000183
2017-02-15 00:00:00-05:00,31.03000069,35.5,60.84999847,96.25,55.81999969,80.70999908,128.8699951,116.5599976,79.59999847,24.57999992,42.72000122,47.43000031,393.0400085,21.73999977,60.5,134.4600067,80.16000366,38.36999893,72.81999969,73.23999786,122.1100006,90.93000031,70.91999817,179.8200073,27.55999947,96.77999878,76.98999786,250.5399933,14.22000027,48.59999847,59.00999832,32.70999908,90.58999634,19.10000038,47.25,73.08000183,109.8499985,48.0659523,191.6900024,72.62999725,46.49000168,94.58000183,169.1300049,23.75,88.66000366,62.72999954,38.38999939,127.7600021,111.7900009,234.1100006,15.56000042,52.70666885,159.9400024,42.15999985,185.7400055,128.3300018,81.91000366,37.27999878,48.25999832,71.55000305,120.9800034,55.13999939,58.54999924,31.09333229,125.4300003,45.29999924
2017-02-16 00:00:00-05:00,31.34666634,35.59500122,62.27000046,96.51999664,56.47000122,80.80000305,129.1600037,117.2799988,79.51000214,24.57999992,42.29000092,47.06999969,391.9700012,21.87999916,60.38000107,135.7299957,80.40000153,38.25,73.08999634,72.55000305,121.8300018,90.51000214,70.83999634,180.0899963,27.60000038,95.76000214,77.41999817,249.4400024,14.17000008,48.59999847,58.65000153,32.54999924,90.52999878,18.98999977,47.04999924,72.66000366,110.2200012,47.81639862,191.6799927,73.26000214,46.11000061,94.19999695,167.5800018,23.78000069,87.33999634,62.59999847,38.61000061,126.9599991,112.1100006,235.5099945,15.59000015,52.71333313,160.9700012,41.54999924,184.4100037,128.6100006,80.76000214,36.84999847,48,71.31999969,121.7900009,55.00999832,58.11999893,31.44888878,126.4000015,44.90000153
2017-02-17 00:00:00-05:00,31.34000015,35.54999924,62.5,96.75,56.93999863,80.44000244,128.9900055,117.5299988,79.70999908,24.52000046,42.52999878,47.13999939,388.7600098,21.93499947,60.16999817,136.1900024,80.94000244,37.84000015,72.66999817,72.37000275,122.6200027,91.80999756,71.30000305,181.6699982,27.54000092,95.59999847,77.12000275,250.3800049,14.13000011,48.36000061,58.40000153,32.54000092,90.23000336,18.95999908,46.97999954,71.69000244,112.9000015,47.21033859,193.0800018,73.51999664,46.15000153,94.26999664,167.9100037,23.83666611,87.19999695,62.11999893,38.56999969,126.8600006,111.1100006,235.1199951,15.38000011,52.57333374,159.3000031,41.54999924,184.5800018,130.3899994,80.66999817,36.68000031,47.95999908,71.09999847,121.9499969,54.88000107,58.09000015,31.36000061,128.3500061,44.65000153
2017-02-21 00:00:00-05:00,31.21666718,35.70999908,63.40999985,98.04000092,56.15000153,80.62000275,130.7700043,115.5699997,79.97000122,24.78000069,43.02999878,47.5,390.1000061,21.66500092,60.54999924,136.7299957,80.54000092,38.04999924,72.84999847,72.66000366,121.0500031,92.84999847,71.29000092,183.1699982,27.56999969,95.72000122,77.26000214,251.7599945,14.18999958,48.93000031,57.95999908,33.15000153,91.01000214,19.05999947,47.11999893,72.26999664,112.8700027,47.54901886,192.7400055,72.93000031,46.56000137,94.51999664,167.9299927,23.79000092,88.05999756,62.41999817,38.93000031,127.5500031,111.2200012,233.9400024,15.43000031,52.82666779,160.1699982,41.77999878,187.1199951,130.7599945,80.52999878,36.86000061,47.99000168,71.19999695,121.5500031,55.20000076,58.25,31.43111038,127.75,44.88999939
2017-02-22 00:00:00-05:00,31.38999939,35.58000183,63.83000183,98.38999939,56.22000122,80.58000183,130.6799927,115.5999985,79.86000061,24.79000092,42.77000046,47.29000092,390.7099915,21.57999992,60.61999893,137.7599945,80.54000092,37.66999817,72.93000031,72,122.5100021,92.88999939,71.16999817,181.4100037,27.5,95.72000122,77.51000214,251.7299957,14.18999958,48.68999863,57.72999954,33.34999847,91.05999756,18.93000031,47.11999893,71.69999695,113.5599976,47.66488266,195.0200043,72.93000031,46.52000046,94.94999695,168.0299988,23.74666786,87.5,62.83000183,38.84000015,127.7600021,110.5,234.9100037,15.31999969,53.09999847,159.5299988,41.61999893,188.1499939,130.7799988,80.20999908,36.77999878,48.15000153,71.45999908,121.9000015,55.31000137,58.36000061,31.6222229,127,44.74000168
2017-02-23 00:00:00-05:00,31.52000046,35.86000061,64.01999664,98.83999634,56.47000122,80.55000305,130.4799957,116.1900024,80.05000305,24.57999992,42.93999863,47.34000015,390.6099854,21.57500076,60.61999893,139.0099945,80.26000214,37.25,73.33999634,71.94999695,122.5199966,93.41000366,71.45999908,181.6900024,27.46999931,95.77999878,77.55999756,251.1900024,14.18000031,48.79000092,58.11000061,33,91.12999725,19.05999947,47.41999817,71.69000244,113.2300034,47.73618317,194.8500061,73.54000092,46.58000183,94.98999786,169.7799988,23.81666756,87.69000244,62.86999893,39.09000015,128.1399994,110.8600006,235.3800049,15.34000015,52.35333252,158.5099945,41.24000168,189.1300049,130.7799988,79.81999969,36.63000107,48.52999878,71.95999908,122.3600006,55.40000153,58.49000168,31.80444336,127.1600037,44.81999969
2017-02-24 00:00:00-05:00,31.51333237,35.85499954,63.63000107,98.76000214,56.86000061,80.91000366,129.8300018,116.5599976,79.76000214,24.22999954,42.74000168,47.09000015,389.1600037,21.70999908,59.56000137,138.4100037,79.69999695,36.65000153,73.48999786,71.19999695,122.6200027,92.61000061,71.22000122,182.2899933,27.31999969,95.29000092,77.55000305,247.3500061,14.18000031,48.61999893,58.29999924,32.65999985,90.33000183,18.73999977,47.22999954,70.81999969,113.2900009,46.78253174,196.1799927,73.51000214,45.52999878,95.54000092,168.6699982,23.81666756,87.05000305,62.75,39.04999924,126.8799973,109.9599991,235.0299988,15.19999981,52.32666779,156.9199982,41.11000061,188.2299957,130.8200073,78.94999695,36.47999954,48.11000061,71.94999695,122.2699966,55.09999847,57.81000137,31.78666687,128.0899963,44.54999924
2017-02-27 00:00:00-05:00,31.36666679,36.16500092,64,98.12000275,56.97999954,81.33999634,131.1100006,116.3700027,80.16999817,24.56999969,43.36999893,47.11000061,391,21.76000023,60.02000046,137.6100006,78.95999908,37.18999863,73.05999756,71.66999817,122.8300018,93.66000366,71.62999725,181.4600067,27.56999969,95.37999725,77.47000122,249.3300018,14.21000004,48.93000031,57.70000076,32.65000153,90.43000031,18.84000015,47.08000183,70.83999634,112.0500031,46.9340477,194.9900055,73.47000122,45.84000015,95.52999878,167.9499969,23.71666718,87.52999878,62.77999878,38.90000153,128.1300049,110.9499969,233.0299988,15.31000042,52.93999863,159.1600037,41.72999954,191.7899933,129.9900055,79.20999908,36.93999863,48.18000031,72.08000183,122.0400009,55.29000092,58.06000137,31.50222206,128.2400055,45.11000061
