Date,AAL,ALK,ALLE,AME,AOS,BA,CARR,CAT,CHRW,CMI,CPRT,CSGP,CSX,CTAS,DAL,DE,DOV,EFX,EMR,ETN,EXPD,FAST,FDX,FTV,GD,GE,GNRC,GWW,HII,HON,HWM,IEX,IR,ITW,J,JBHT,JCI,LDOS,LHX,LMT,LUV,MAS,MMM,NDSN,NOC,NSC,ODFL,OTIS,PCAR,PH,PNR,PWR,RHI,ROK,ROL,RSG,RTX,SNA,SWK,TDG,TT,TXT,UAL,UNP,UPS,URI,VRSK,WAB,WM,XYL
2016-04-29 00:00:00-04:00,34.689998626708984,70.43000030517578,65.44999694824219,48.09000015258789,38.61000061035156,134.8000030517578,,77.72000122070312,70.97000122070312,117.02999877929688,10.710000038146973,19.731000900268555,9.09000015258789,89.77999877929688,41.66999816894531,84.11000061035156,53.06946563720703,120.25,54.630001068115234,63.27000045776367,49.61000061035156,23.395000457763672,165.11000061035156,,140.52000427246094,184.6514129638672,38.119998931884766,234.52000427246094,144.77000427246094,108.94153594970703,,81.9000015258789,,104.5199966430664,44.58000183105469,82.87999725341797,40.335079193115234,49.61000061035156,80.01000213623047,232.3800048828125,44.61000061035156,30.709999084472656,167.3800048828125,76.7300033569336,206.25999450683594,90.11000061035156,44.03333282470703,,39.27333450317383,116.0199966430664,39.00604248046875,23.719999313354492,38.310001373291016,113.47000122070312,11.942221641540527,47.06999969482422,65.68281555175781,159.27999877929688,111.91999816894531,227.8699951171875,50.84561538696289,38.68000030517578,45.810001373291016,87.2300033569336,105.06999969482422,66.93000030517578,77.58000183105469,82.93000030517578,58.790000915527344,41.779998779296875
2016-05-02 00:00:00-04:00,34.43000030517578,70.52999877929688,66.5,48.459999084472656,39.275001525878906,134.00999450683594,,77.83999633789062,71.80999755859375,116.52999877929688,10.7524995803833,19.88800048828125,9.126667022705078,89.95999908447266,42.16999816894531,84.29000091552734,52.90791702270508,121.22000122070312,55.209999084472656,63.459999084472656,50.2599983215332,23.510000228881836,167.58999633789062,,141.8300018310547,185.4921112060547,37.849998474121094,234.4499969482422,145.97000122070312,109.32288360595703,,82.47000122070312,,104.97000122070312,44.880001068115234,83.4000015258789,40.12565231323242,49.689998626708984,80.86000061035156,233.24000549316406,44.0099983215332,31.3799991607666,168.33999633789062,77.7699966430664,208.30999755859375,90.72000122070312,44.0,,39.11333465576172,115.5,39.617191314697266,23.920000076293945,38.34000015258789,113.23999786376953,12.013333320617676,47.560001373291016,65.68281555175781,159.44000244140625,112.08000183105469,225.5,51.311092376708984,39.0099983215332,46.65999984741211,88.12000274658203,104.76000213623047,65.7699966430664,77.77999877929688,82.30999755859375,59.97999954223633,42.25
2016-05-03 00:00:00-04:00,34.58000183105469,70.41000366210938,65.69000244140625,47.72999954223633,38.58000183105469,132.49000549316406,,76.36000061035156,70.83999633789062,118.5999984741211,10.6225004196167,19.520000457763672,8.846667289733887,89.61000061035156,42.91999816894531,83.4000015258789,52.31825637817383,120.08999633789062,54.66999816894531,63.290000915527344,47.38999938964844,23.184999465942383,164.7899932861328,,142.33999633789062,183.93081665039062,37.43000030517578,232.82000732421875,145.9499969482422,109.17034149169922,,81.51000213623047,,104.47000122070312,45.06999969482422,83.62999725341797,39.570682525634766,49.209999084472656,76.43000030517578,234.6999969482422,43.13999938964844,30.719999313354492,167.97000122070312,76.80999755859375,209.60000610351562,89.13999938964844,43.45333480834961,,38.573333740234375,113.68000030517578,38.94560241699219,23.31999969482422,39.0,112.36000061035156,12.0,47.13999938964844,64.27312469482422,156.5,110.58000183105469,226.49000549316406,51.202484130859375,38.66999816894531,47.130001068115234,86.7699966430664,104.37999725341797,63.4900016784668,77.12999725341797,81.0,59.84000015258789,41.880001068115234
2016-05-04 00:00:00-04:00,33.209999084472656,69.0999984741211,65.45999908447266,46.959999084472656,38.32500076293945,130.88999938964844,,74.23999786376953,71.73999786376953,114.44000244140625,10.672499656677246,19.481000900268555,8.723333358764648,89.83999633789062,41.43000030517578,82.18000030517578,51.29240798950195,119.30000305175781,52.779998779296875,60.970001220703125,47.58000183105469,22.78499984741211,165.25,,141.42999267578125,180.5680694580078,34.81999969482422,229.08999633789062,145.1300048828125,107.66401672363281,,80.79000091552734,,103.52999877929688,44.45000076293945,82.30000305175781,39.08900451660156,48.72999954223633,74.4000015258789,236.00999450683594,41.65999984741211,30.68000030517578,167.16000366210938,75.5999984741211,210.5500030517578,88.87000274658203,42.560001373291016,,37.2599983215332,111.0999984741211,38.20013427734375,23.219999313354492,38.709999084472656,111.05000305175781,12.0,47.58000183105469,63.354312896728516,157.7100067138672,110.3499984741211,226.5500030517578,50.31031799316406,38.04999923706055,45.54999923706055,85.63999938964844,103.11000061035156,61.869998931884766,77.48999786376953,80.01000213623047,60.40999984741211,41.25
2016-05-05 00:00:00-04:00,32.810001373291016,69.13999938964844,65.37000274658203,46.63999938964844,38.07500076293945,132.0800018310547,,72.79000091552734,70.8499984741211,113.88999938964844,10.75,19.33300018310547,8.680000305175781,89.94000244140625,41.75,81.19999694824219,51.21970748901367,120.04000091552734,52.97999954223633,60.97999954223633,47.470001220703125,23.274999618530273,160.3699951171875,,142.1999969482422,179.4871826171875,34.65999984741211,232.25999450683594,151.1300048828125,108.32184600830078,,81.31999969482422,,103.16000366210938,46.59000015258789,82.18000030517578,38.9947624206543,48.880001068115234,74.77999877929688,238.13999938964844,41.529998779296875,30.989999771118164,167.77000427246094,75.83000183105469,211.92999267578125,88.94999694824219,41.9466667175293,,37.073333740234375,111.94999694824219,38.213565826416016,23.15999984741211,38.66999816894531,111.68000030517578,12.013333320617676,47.439998626708984,63.11516571044922,158.4499969482422,110.36000061035156,227.41000366210938,50.31031799316406,38.189998626708984,44.9900016784668,85.19000244140625,102.13999938964844,61.040000915527344,77.2300033569336,79.7699966430664,60.29999923706055,41.529998779296875
2016-05-06 00:00:00-04:00,33.029998779296875,68.51000213623047,66.01000213623047,46.7400016784668,38.96500015258789,133.25999450683594,,73.36000061035156,72.81999969482422,114.98999786376953,10.71500015258789,19.58300018310547,8.720000267028809,91.0,42.040000915527344,81.44999694824219,51.63166427612305,119.91999816894531,53.310001373291016,61.29999923706055,48.400001525878906,23.2450008392334,161.02999877929688,,143.44000244140625,180.86831665039062,34.790000915527344,232.47999572753906,155.1999969482422,108.47438049316406,,82.19999694824219,,104.19000244140625,48.650001525878906,83.13999938964844,39.43455505371094,49.209999084472656,74.58999633789062,240.25999450683594,41.72999954223633,31.700000762939453,168.88999938964844,76.18000030517578,214.10000610351562,89.66000366210938,42.560001373291016,,37.026668548583984,112.58999633789062,39.04634094238281,23.6299991607666,38.75,112.19000244140625,12.146666526794434,47.959999084472656,63.637508392333984,160.0500030517578,111.30000305175781,224.05999755859375,50.837860107421875,38.22999954223633,45.70000076293945,85.7300033569336,102.11000061035156,61.5,77.8499984741211,79.37999725341797,60.689998626708984,41.88999938964844
2016-05-09 00:00:00-04:00,32.939998626708984,68.80000305175781,66.16999816894531,46.310001373291016,38.849998474121094,132.10000610351562,,70.77999877929688,73.13999938964844,112.41999816894531,10.800000190734863,19.70800018310547,8.616666793823242,91.45999908447266,42.400001525878906,80.58000183105469,50.97738265991211,120.97000122070312,52.619998931884766,60.65999984741211,48.29999923706055,23.079999923706055,162.2899932861328,,142.97000122070312,179.36708068847656,34.81999969482422,230.5800018310547,154.36000061035156,107.88329315185547,,81.5,,104.08999633789062,49.2400016784668,83.91999816894531,39.45549774169922,49.09000015258789,75.66999816894531,240.32000732421875,42.189998626708984,31.719999313354492,168.52000427246094,76.37000274658203,214.6300048828125,88.27999877929688,43.13999938964844,,37.22666549682617,111.05000305175781,38.62995147705078,23.209999084472656,38.9900016784668,111.29000091552734,12.128889083862305,48.380001068115234,62.98929977416992,159.44000244140625,110.86000061035156,225.6699981689453,50.620635986328125,38.04999923706055,45.709999084472656,84.62999725341797,102.69000244140625,61.02000045776367,77.7699966430664,78.29000091552734,61.20000076293945,41.599998474121094
2016-05-10 00:00:00-04:00,33.77000045776367,69.33000183105469,66.94000244140625,47.02000045776367,39.400001525878906,134.72000122070312,,72.51000213623047,73.05000305175781,114.77999877929688,10.922499656677246,20.277000427246094,8.789999961853027,91.9000015258789,42.95000076293945,83.80999755859375,53.2552490234375,124.58999633789062,53.5,62.099998474121094,48.72999954223633,23.334999084472656,163.25,,145.7100067138672,183.03009033203125,35.290000915527344,232.14999389648438,156.1699981689453,109.58029174804688,,82.2699966430664,,105.33999633789062,50.43000030517578,85.31999969482422,40.083770751953125,49.779998779296875,76.5999984741211,244.36000061035156,42.849998474121094,32.20000076293945,170.25999450683594,77.7699966430664,217.42999267578125,90.30999755859375,43.5,,38.40666580200195,113.31999969482422,39.1605110168457,23.65999984741211,39.36000061035156,113.80000305175781,12.266667366027832,48.709999084472656,64.29200744628906,162.63999938964844,112.98999786376953,249.5,51.466251373291016,38.31999969482422,47.0,86.0999984741211,103.6500015258789,62.939998626708984,78.76000213623047,80.12000274658203,61.349998474121094,42.529998779296875
2016-05-11 00:00:00-04:00,32.86000061035156,67.5999984741211,65.94000244140625,46.90999984741211,39.16999816894531,133.0,,72.43000030517578,72.58999633789062,114.72000122070312,10.84000015258789,19.77199935913086,8.630000114440918,91.44000244140625,42.29999923706055,83.9000015258789,53.35218048095703,122.18000030517578,52.86000061035156,62.0,47.79999923706055,23.149999618530273,161.2899932861328,,144.9600067138672,182.18939208984375,34.95000076293945,231.0800018310547,153.6699981689453,108.78899383544922,,81.80999755859375,,104.27999877929688,50.06999969482422,83.3499984741211,40.29319381713867,48.84000015258789,76.05000305175781,241.8300018310547,42.11000061035156,31.59000015258789,169.77000427246094,77.5999984741211,214.32000732421875,88.81999969482422,42.95333480834961,,37.959999084472656,112.86000061035156,39.55674743652344,23.6299991607666,39.040000915527344,113.91999816894531,12.115555763244629,48.61000061035156,63.9395866394043,162.86000061035156,112.97000122070312,247.11000061035156,51.15593338012695,38.150001525878906,45.79999923706055,84.48999786376953,102.44999694824219,61.7599983215332,77.45999908447266,79.5,61.310001373291016,42.880001068115234
2016-05-12 00:00:00-04:00,31.329999923706055,65.56999969482422,66.12999725341797,46.9900016784668,39.29499816894531,134.4199981689453,,71.69999694824219,72.47000122070312,114.38999938964844,10.8125,20.041000366210938,8.513333320617676,91.69000244140625,41.06999969482422,84.1500015258789,53.41680145263672,122.6500015258789,52.90999984741211,62.06999969482422,48.04999923706055,22.81999969482422,159.3699951171875,,145.30999755859375,180.68817138671875,35.47999954223633,227.75999450683594,153.6199951171875,108.86526489257812,,82.33000183105469,,104.52999877929688,49.810001373291016,82.77999877929688,40.5235595703125,49.43000030517578,76.11000061035156,244.94000244140625,41.220001220703125,31.350000381469727,170.14999389648438,78.1500015258789,217.97999572753906,88.18000030517578,42.5,,37.95333480834961,112.54000091552734,39.77165985107422,23.40999984741211,38.599998474121094,114.01000213623047,12.293333053588867,48.84000015258789,63.851478576660156,163.2899932861328,113.6500015258789,247.0,51.140419006347656,37.86000061035156,43.779998779296875,83.83999633789062,101.79000091552734,60.869998931884766,77.80999755859375,79.16999816894531,61.779998779296875,43.2400016784668
2016-05-13 00:00:00-04:00,31.510000228881836,66.26000213623047,66.01000213623047,46.31999969482422,39.125,132.1199951171875,,70.06999969482422,72.30999755859375,111.79000091552734,10.682499885559082,19.76099967956543,8.373332977294922,91.5199966430664,41.599998474121094,82.47000122070312,52.44749450683594,122.58999633789062,51.810001373291016,60.869998931884766,47.45000076293945,22.739999771118164,157.75999450683594,,144.3699951171875,177.98594665527344,35.27000045776367,226.39999389648438,152.24000549316406,107.92143249511719,,81.22000122070312,,102.9800033569336,49.13999938964844,80.91999816894531,40.178009033203125,48.93000030517578,75.91999816894531,242.1199951171875,41.560001373291016,31.18000030517578,168.32000732421875,77.20999908447266,213.97999572753906,85.97000122070312,41.45333480834961,,37.3466682434082,109.7699966430664,38.71725845336914,22.850000381469727,38.88999938964844,113.08000183105469,12.119999885559082,48.459999084472656,63.10258102416992,161.61000061035156,113.20999908447266,248.8699951171875,50.88440704345703,37.349998474121094,43.84000015258789,82.0,100.66000366210938,59.83000183105469,77.08000183105469,78.0,61.459999084472656,43.150001525878906
2016-05-16 00:00:00-04:00,32.119998931884766,66.30999755859375,66.33999633789062,46.970001220703125,39.525001525878906,134.13999938964844,,70.69999694824219,72.44000244140625,114.19000244140625,10.864999771118164,19.768999099731445,8.40999984741211,91.73999786376953,43.0,83.62999725341797,53.71567153930664,123.69000244140625,52.810001373291016,61.95000076293945,47.349998474121094,22.860000610351562,158.58999633789062,,145.3699951171875,179.9075164794922,36.63999938964844,228.85000610351562,154.27000427246094,109.48495483398438,,82.31999969482422,,104.30000305175781,50.119998931884766,81.08000183105469,42.12565231323242,49.599998474121094,77.06999969482422,242.97000122070312,42.22999954223633,31.5,169.5500030517578,77.66000366210938,215.72999572753906,86.23999786376953,41.2599983215332,,38.00666809082031,112.25,39.33512496948242,23.200000762939453,39.560001373291016,114.58000183105469,12.106666564941406,48.61000061035156,64.07803344726562,163.8000030517578,114.01000213623047,249.58999633789062,51.45849609375,38.04999923706055,44.59000015258789,82.0199966430664,101.6500015258789,60.939998626708984,77.9000015258789,78.26000213623047,61.45000076293945,43.43000030517578
2016-05-17 00:00:00-04:00,32.63999938964844,65.44000244140625,66.83000183105469,47.08000183105469,39.400001525878906,132.55999755859375,,71.05000305175781,72.77999877929688,114.27999877929688,10.787500381469727,19.533000946044922,8.473333358764648,91.2699966430664,43.66999816894531,83.19999694824219,53.8206787109375,122.94000244140625,52.349998474121094,61.31999969482422,47.56999969482422,22.600000381469727,158.69000244140625,,145.0,178.4062957763672,35.38999938964844,225.8699951171875,153.9199981689453,108.33138275146484,,81.7699966430664,,103.83000183105469,49.31999969482422,81.3499984741211,42.01047134399414,48.5099983215332,77.48999786376953,241.52999877929688,42.20000076293945,31.34000015258789,167.80999755859375,76.45999908447266,213.60000610351562,85.86000061035156,41.47999954223633,,37.599998474121094,111.91000366210938,39.06648635864258,22.739999771118164,39.380001068115234,113.73999786376953,12.04888916015625,47.56999969482422,62.970420837402344,164.0399932861328,113.5,248.89999389648438,50.91543960571289,38.27000045776367,45.04999923706055,82.19000244140625,101.08999633789062,64.27999877929688,76.86000061035156,77.25,60.72999954223633,43.47999954223633
2016-05-18 00:00:00-04:00,32.61000061035156,66.41999816894531,67.18000030517578,47.5099983215332,40.099998474121094,130.99000549316406,,70.58999633789062,73.1500015258789,110.66999816894531,10.824999809265137,19.722000122070312,8.583333015441895,91.13999938964844,43.86000061035156,82.5999984741211,52.924072265625,122.41000366210938,50.79999923706055,60.099998474121094,47.65999984741211,22.69499969482422,159.49000549316406,,144.30999755859375,177.80580139160156,35.41999816894531,225.02000427246094,154.3300018310547,107.43521118164062,,81.66000366210938,,103.30999755859375,49.400001525878906,79.80999755859375,42.094242095947266,48.790000915527344,77.4800033569336,241.5800018310547,42.900001525878906,31.239999771118164,166.82000732421875,75.93000030517578,214.13999938964844,85.51000213623047,41.073333740234375,,36.81999969482422,110.4800033569336,39.80523681640625,22.420000076293945,39.400001525878906,112.25,12.11111068725586,47.66999816894531,62.48583984375,163.3000030517578,113.25,248.02999877929688,50.581844329833984,38.189998626708984,45.27000045776367,82.4800033569336,101.30000305175781,64.86000061035156,76.66000366210938,76.58000183105469,60.79999923706055,43.2599983215332
2016-05-19 00:00:00-04:00,32.150001525878906,65.38999938964844,67.20999908447266,47.029998779296875,39.79999923706055,128.0800018310547,,69.43000030517578,73.0999984741211,108.08000183105469,10.664999961853027,19.597999572753906,8.516667366027832,91.41999816894531,43.099998474121094,82.25,51.78513717651367,122.55000305175781,50.13999938964844,59.540000915527344,47.7599983215332,22.2549991607666,159.11000061035156,,143.58999633789062,176.3045654296875,35.040000915527344,221.75,154.0399932861328,107.08246612548828,,81.47000122070312,,102.76000213623047,48.91999816894531,80.08000183105469,42.25130844116211,48.529998779296875,77.51000213623047,238.88999938964844,42.16999816894531,31.350000381469727,165.11000061035156,75.08000183105469,211.07000732421875,84.33000183105469,41.586666107177734,,35.560001373291016,109.0,39.194091796875,22.56999969482422,39.220001220703125,110.2300033569336,12.199999809265137,47.70000076293945,61.994964599609375,161.72000122070312,112.33000183105469,247.72999572753906,49.65864944458008,37.529998779296875,44.0099983215332,81.44000244140625,101.29000091552734,64.0999984741211,76.33999633789062,76.2300033569336,60.7599983215332,43.06999969482422
