Date,AMT,ARE,AVB,BXP,CBRE,CCI,CPT,DLR,EQIX,EQR,ESS,EXR,FRT,HST,IRM,KIM,MAA,O,PEAK,PLD,PSA,REG,SBAC,SPG,UDR,VTR,WELL,WY
2016-04-13 00:00:00-04:00,106.2300034,92.05000305,183.0899963,128.3500061,30.14999962,87.90000153,81.90000153,89.16000366,321.5499878,70.55999756,222.9499969,91.48999786,154.6999969,16.10000038,33.20000076,28.69000053,99.25,61.12403107,31.96721268,44.52999878,271.9100037,74.75,101.4599991,207.6399994,36.11000061,63.43000031,69.63999939,31.77000046
2016-04-14 00:00:00-04:00,105.1999969,92.41000366,178.2799988,128.3200073,30.37000084,87.16000366,80.08000183,87.62999725,320.75,69.37000275,218.8899994,89.26000214,154.25,16.09000015,33.27000046,28.52000046,96.12999725,60.72674561,31.92167664,44.40000153,267.1499939,74.15000153,100.8600006,207.9499969,35.52999878,63.20999908,69.66999817,31.70999908
2016-04-15 00:00:00-04:00,105.7799988,93.86000061,181.4199982,129.5800018,30.40999985,87.27999878,81.81999969,87.97000122,324.1000061,70.88999939,224.8699951,90.19000244,155.4799957,16.20999908,33.56999969,28.64999962,97.84999847,61.05620193,31.81238556,44.83000183,267.9400024,74.90000153,101.5899963,207.8699951,36.29000092,63.15999985,69.80999756,31.72999954
2016-04-18 00:00:00-04:00,105.5400009,93.79000092,183.1100006,130.0099945,30.70999908,87.58000183,82.16999817,88.34999847,325.5899963,71.25,226.4400024,90.55999756,155.7400055,15.85999966,34.75,28.63999939,98.66000366,61.1918602,31.99453545,45.11999893,272.6000061,75.15000153,102.2200012,209.0700073,36.61999893,63.72999954,70.63999939,31.98999977
2016-04-19 00:00:00-04:00,105.5,93.80999756,183.6199951,131.1399994,30.62000084,88.08999634,82.20999908,88.70999908,324.8599854,71.75,229.2700043,88.05000305,155.3899994,15.85999966,35.00999832,28.65999985,99.05000305,61.32751846,32.09471893,45.77999878,263.480011,75.08000183,101.8600006,208.2599945,36.79000092,63.93000031,71.33000183,31.97999954
2016-04-20 00:00:00-04:00,104.8199997,92.01000214,179.4100037,128.6799927,30.68000031,87.59999847,80.76000214,87.05999756,325.1099854,70.13999939,222.8099976,87.52999878,153.2799988,15.53999996,35.04999924,28.28000069,97,59.65116119,31.15664864,45.02999878,262.7900085,73.87999725,103.4199982,203.7200012,35.81999969,62.36999893,69.01999664,31.92000008
2016-04-21 00:00:00-04:00,102.5699997,91.08999634,177.6199951,127.9000015,30.12999916,85.88999939,80.11000061,85.62000275,319.8900146,69.81999969,222.3000031,85.38999939,149.75,15.59000015,35.20999908,27.88999939,95.62999725,57.19961166,30.0910759,44.24000168,255.0899963,72.5,103,199.2899933,35.47000122,59.68999863,66.62000275,31.82999992
2016-04-22 00:00:00-04:00,104.1900024,92.69999695,180.1699982,129.3999939,30.52000046,87.75,81.31999969,86.16999817,322.0100098,70.66000366,224.5099945,86,150.8200073,15.34000015,35.56999969,28.21999931,96.41000366,57.52907181,30.74681282,44.90000153,256.9400024,73.34999847,103.7399979,202.1399994,36,60.49000168,68.26999664,32.25999832
2016-04-25 00:00:00-04:00,104.1800003,93.20999908,181.6499939,130,30.01000023,87.18000031,82.56999969,87.41000366,326.8200073,71.26000214,227.4600067,86.44999695,152.3800049,15.27000046,35.5,28.44000053,97.25,58.44961166,30.97449875,45.79000092,258.4899902,74.02999878,103.4899979,203.6699982,36.47999954,61.36999893,69.30000305,31.88999939
2016-04-26 00:00:00-04:00,104.7699966,93.48000336,181.75,130.5500031,30.37999916,87.55999756,82.63999939,87.45999908,330.1099854,70.52999878,225.4299927,87.20999908,153.4600067,15.51000023,35.97000122,28.56999969,97.51999664,57.75193787,31.42076492,45.79999924,256.8099976,74.30999756,104.3300018,203.9499969,36.11999893,62.18999863,69.40000153,32.24000168
2016-04-27 00:00:00-04:00,104.4899979,93.73000336,179.5200043,130.6000061,30.60000038,87.73999786,82.04000092,87.62000275,331.8200073,68.75,224.6499939,86.02999878,154.5599976,15.93999958,36.02000046,28.71999931,96.65000153,57.60659027,31.17486382,46,248.2100067,74.76999664,104.8199997,204.5700073,35.31999969,62.50999832,69.80000305,32.31999969
2016-04-28 00:00:00-04:00,104.1299973,93.83999634,179.5599976,129.6499939,30.87999916,87.13999939,82.26999664,88.02999878,328.2399902,68.94000244,224.3300018,86.13999939,153.5399933,15.81999969,36.24000168,28.42000008,96.55999756,57.62596893,30.88342476,45.65000153,249.0099945,74.31999969,104.0500031,203.6600037,35.22000122,62.25999832,69.66000366,32.02000046
2016-04-29 00:00:00-04:00,104.8799973,92.94999695,176.7899933,128.8600006,29.62999916,86.87999725,80.73000336,87.98000336,330.3500061,68.06999969,220.4499969,84.94999695,152.0800018,15.81999969,36.52999878,28.12000084,95.70999908,57.36434174,30.81056595,45.40999985,244.8099976,73.69999695,103.0400009,201.1699982,34.91999817,62.11999893,69.41999817,32.11999893
2016-05-02 00:00:00-04:00,105.5100021,94.16000366,180.8300018,131.1100006,30.04000092,87.52999878,82.30000305,89.48999786,333.6199951,69.15000153,222.9299927,86.87000275,154.3200073,16.01000023,36.59999847,28.54000092,97.41000366,57.95542526,31.28415298,46.00999832,252.5700073,75.08999634,105.1900024,204.5200043,35.29999924,62.61999893,70.27999878,32.27999878
2016-05-03 00:00:00-04:00,104.1600037,93.69000244,181.3800049,129.9400024,29.32999992,86.29000092,81.68000031,89.33000183,332.8900146,69.23000336,223.5200043,88.87999725,154.6900024,16.11000061,36.5,28.51000023,97.44000244,58.82751846,31.73041916,45.65000153,253.25,75.15000153,99.02999878,204.9600067,35.5,63.43999863,71.84999847,31.56999969
2016-05-04 00:00:00-04:00,105.5100021,95.40000153,185.1499939,130.5800018,29.40999985,87.91000366,83.23999786,91.44000244,334.8299866,70.44000244,225.9100037,90.43000031,156.8000031,16.15999985,37.09999847,28.98999977,99.18000031,60.44573593,32.21311569,45.88000107,257.480011,77.26000214,99.79000092,207.6199951,36.16999817,65.44999695,74.37999725,31.44000053
2016-05-05 00:00:00-04:00,106.3099976,95.61000061,186.5299988,130.8600006,29.55999947,87.94000244,84.05000305,91.44999695,330.8900146,70.73000336,228.8699951,90.73000336,157.0599976,16.18000031,37.27000046,29.20999908,100.5699997,60.47480774,31.16575623,46.11000061,260.0599976,77.69999695,99.95999908,208.4400024,36.50999832,65.86000061,73.73000336,31.54000092
2016-05-06 00:00:00-04:00,106.5699997,95.65000153,187.7100067,130.8999939,29.34000015,88.33999634,85.66999817,92.18000031,336.9599915,71.18000031,232.1600037,92.43000031,157.5599976,16.36000061,38,29.59000015,102.0999985,61.60852814,31.46630287,46.59999847,263.3099976,78.47000122,100.9300003,210.8200073,36.90999985,66.09999847,73.56999969,31.61000061
2016-05-09 00:00:00-04:00,106.6500015,96.45999908,188.9799957,132.2700043,29.03000069,89.47000122,86.12999725,93.16000366,341.0400085,71.87999725,233.5099945,93.34999847,159.4600067,16.40999985,38.15000153,29.65999985,102.6299973,62.05426407,32.77777863,47.29000092,264.7799988,79.34999847,100.2099991,213.0399933,37.22000122,66.66000366,74.69999695,30.95000076
2016-05-10 00:00:00-04:00,107.1800003,96.02999878,191,133.1300049,29.34000015,90.58000183,86.45999908,93.62999725,341.1099854,72.34999847,236.1100006,94.04000092,158.9799957,16.67000008,38.09000015,29.72999954,102.8099976,62.22868347,31.6120224,47.75,264.9400024,79.13999939,102.1399994,213.9199982,37.36999893,66.90000153,73.02999878,31.09000015
2016-05-11 00:00:00-04:00,105.7300034,93.98000336,187.0800018,130.8999939,29.28000069,90.12000275,85.56999969,93.01000214,340.6799927,69.86000061,230.6000061,91.77999878,155.5700073,16.06999969,37.49000168,29.29000092,100.6800003,61.3081398,31.05646515,46.95999908,259.2799988,77.97000122,101.6699982,203.2400055,36.65999985,65.61000061,71.05999756,30.98999977
2016-05-12 00:00:00-04:00,106.5599976,93.72000122,187.6499939,131.3800049,28.80999947,90.45999908,86.62999725,94.66999817,346.2099915,69.87999725,229.9299927,93.40000153,156.5599976,15.89000034,38.08000183,29.12000084,101.8700027,62.15116119,31.18397141,47.45000076,264.6900024,78.69000244,101.1800003,204.0399933,36.81000137,66.72000122,72.08999634,31.22999954
2016-05-13 00:00:00-04:00,105.6999969,94.84999847,186.0899963,130.0599976,28.68000031,89.84999847,85.94999695,94.40000153,344.3699951,69.19999695,227.75,92.97000122,155.25,15.60999966,37.88999939,28.68000031,102.7200012,61.64728546,31.14754105,47.43999863,261.8900146,77.69000244,100,196.4900055,36.27999878,66.76000214,71.76999664,30.86000061
2016-05-16 00:00:00-04:00,106.4800034,96.30999756,187.6600037,130.8099976,28.43000031,90.34999847,86.80000305,97.27999878,348.6000061,69.75,229.4900055,93.56999969,156.8000031,15.63000011,38.04999924,29.12000084,103.6600037,61.92829514,31.29326057,48.09000015,264.9700012,78.26999664,99.88999939,199.3800049,36.56000137,67.23000336,72.63999939,30.96999931
2016-05-17 00:00:00-04:00,105.3600006,94.83999634,184.3500061,130.3899994,28.30999947,90.12000275,85.80000305,95.41000366,342.3200073,68.16000366,224.2799988,92.08000183,153.0099945,15.48999977,37.70000076,27.93000031,101.1299973,60.56201553,30.58287811,47.5,258.2399902,76.55999756,99.19999695,195.4700012,36.11000061,66.37000275,71.61000061,30.69000053
2016-05-18 00:00:00-04:00,104.5500031,94.29000092,181.8600006,127.25,28.29000092,90.48999786,85.31999969,93.55999756,342.0499878,67.69999695,223.5200043,91.19000244,151.0399933,15,36.59999847,27.31999969,99.56999969,58.9825592,29.62659454,46.86000061,253.8200073,75.38999939,98.44999695,193.4900055,35.72999954,65.37999725,69.36000061,30.45999908
2016-05-19 00:00:00-04:00,103.7699966,93.52999878,179.3099976,123.7099991,27.76000023,89.52999878,83.62999725,92.69000244,343.0499878,66.81999969,221.3200073,89.75,150.6300049,14.65999985,36.33000183,27.17000008,99.08999634,57.21899033,29.38069153,46.52000046,249.8000031,75.37000275,97.44000244,193.8500061,35.29999924,64.91000366,68.40000153,30.30999947
2016-05-20 00:00:00-04:00,104.0100021,95.62999725,180.4400024,124.3899994,28.79999924,89.91999817,84.51000214,93.75,345,67.47000122,222.8300018,91.02999878,152.6100006,14.57999992,36.18999863,27.30999947,100,57.3546524,29.45355225,46.84000015,252.3800049,76.18000031,97.30000305,195.1300049,35.52000046,65.29000092,68.55000305,30.42000008
2016-05-23 00:00:00-04:00,104.1600037,95.72000122,180.2100067,124.4400024,28.61000061,90.36000061,84.16999817,94.22000122,344.6600037,67.54000092,222.1699982,91.15000153,151.5800018,14.77999973,36,27.29000092,99.41999817,57.21899033,29.56284142,46.54000092,251.8699951,75.94999695,97.62999725,195.75,35.63000107,65.5,68.31999969,30.87000084
2016-05-24 00:00:00-04:00,105.3000031,98,180.0899963,125.8600006,29.18000031,91.29000092,85.04000092,94.16999817,354.730011,67.98000336,223.4900055,91.97000122,153.25,15.06999969,36.61999893,27.78000069,101.5299988,57.58720779,29.65391541,47.25999832,254.3899994,76.88999939,98.48000336,197.6300049,36.00999832,66.01000214,68.69000244,31.12999916
2016-05-25 00:00:00-04:00,106.1699982,98.26000214,180.8099976,125.2600021,30,91.08000183,84.66999817,95.08000183,357.730011,68.83999634,226,92.26000214,152.3899994,15.35000038,36.54999924,27.75,101.1999969,57.53876114,29.67213058,47.09000015,253.3399963,76.33000183,98.54000092,196.0899963,36.18000031,66.01000214,68.61000061,31.45000076
2016-05-26 00:00:00-04:00,105.3000031,96.47000122,179.9400024,124.8000031,29.38999939,90.80999756,84.88999939,94.80000305,363.0899963,68.73999786,227.0800018,92.63999939,153.3000031,15.19999981,36.81999969,28.01000023,100.9100037,58.04263687,29.76320648,47.11000061,254.1399994,76.87999725,98.69999695,197.1300049,35.91999817,65.98999786,68.93000031,31.25
2016-05-27 00:00:00-04:00,106.0599976,96.58000183,180.1499939,125.4100037,29.55999947,90.80000305,85.23000336,94.66000366,366.5599976,68.72000122,226.8999939,92.93000031,153.6000061,15.30000019,36.79999924,28.11000061,102.3499985,58.04263687,30.0910759,47.58000183,255.2299957,77.19999695,98.84999847,197.7700043,36.15999985,66.30999756,69.26999664,31.47999954
2016-05-31 00:00:00-04:00,105.7799988,96.90000153,179.8800049,125.6299973,29.85000038,90.80999756,85.20999908,95.44999695,362,69.20999908,227.2299957,92.97000122,153.1900024,15.39999962,36.74000168,28.18000031,102.9899979,58.22674561,29.93624878,47.52999878,253.7100067,76.59999847,99.40000153,197.6399994,36.02999878,66.33000183,68.91000366,31.5
2016-06-01 00:00:00-04:00,105.4700012,96.47000122,176.4199982,127.1100006,30.03000069,90.80000305,84.09999847,95.58999634,365.9400024,66.37000275,218.9299927,93,153.8600006,15.43999958,36.65000153,28.44000053,102.7600021,58.96317673,30.15482712,47.79000092,256.7900085,76.98000336,98.36000061,198.2599945,35.02999878,66.58000183,68.98999786,31.31999969
2016-06-02 00:00:00-04:00,106.5599976,97.29000092,176.5500031,127.2600021,30.19000053,91.80000305,83.98999786,97.12999725,367.5299988,66.5,218.0500031,93.41000366,154.7899933,15.77000046,36.61999893,28.76000023,101.9000015,59.64147186,30.39162064,48.00999832,257.980011,77.45999908,101.75,197.3999939,35.13999939,65.98999786,69.47000122,31.32999992
2016-06-03 00:00:00-04:00,106.9700012,97.66000366,173.4100037,127.7799988,30.14999962,92.76000214,82.05999756,98.44000244,364.6900024,64.97000122,213.2400055,93.55999756,155.6999969,15.64999962,36.70999908,28.87999916,100.25,61.09495926,30.57377052,48.45999908,260.2600098,78.22000122,102,199.4900055,34.20000076,67.27999878,71.31999969,31.12000084
2016-06-06 00:00:00-04:00,107.1999969,96.51000214,170.2299957,127.0599976,30.64999962,93.04000092,80.33999634,99.66999817,369.2900085,63.61999893,210,91.91000366,155.1600037,15.68000031,36.43000031,28.70999908,98.15000153,60.62984467,30.43715858,48.31999969,257.4100037,77.59999847,102.1500015,198.6699982,33.41999817,66.76999664,69.81999969,31.13999939
2016-06-07 00:00:00-04:00,107.8700027,96.54000092,169.7899933,127.8899994,30.96999931,94.01999664,81.12999725,102.0599976,370.9500122,64.16000366,209.1999969,91.97000122,155.1699982,15.73999977,36.70000076,28.86000061,98.19000244,61.23062134,31.0200367,49.00999832,255.6900024,77.69999695,104.4199982,199.5099945,33.41999817,67.62999725,70.70999908,31.19000053
2016-06-08 00:00:00-04:00,107.5599976,97.08999634,169.6100006,128.0700073,31.04000092,93.98999786,80.55999756,102.5999985,372.9400024,64.27999878,209.1900024,91,155.8099976,15.68999958,37.02999878,29.21999931,98.13999939,61.54069901,31.30236816,49.36000061,252,78.68000031,104.1100006,201.4499969,33.56000137,67.81999969,71.80999756,30.87000084
2016-06-09 00:00:00-04:00,109.0699997,98.16000366,170.25,128.9799957,30.75,94.41999817,80.80999756,102.8399963,373.2099915,64.45999908,209.2599945,89.66999817,157.1199951,15.59000015,37.11000061,29.28000069,98.48000336,61.99612427,31.40254974,49.86999893,245.4299927,79.58999634,103.8399963,201.6499939,33.70999908,68.41999817,72.15000153,30.37000084
2016-06-10 00:00:00-04:00,108.7900009,98.59999847,170.0599976,128.2299957,29.79999924,94.12999725,80.80999756,102.3199997,370.2999878,64.41999817,209.3399963,88.61000061,157.0200043,15.39999962,37.18999863,29.27000046,98.13999939,62.30620193,31.3570137,49.91999817,241.7899933,79.59999847,101.0199966,200.2599945,33.74000168,68.58000183,72.13999939,30.59000015
2016-06-13 00:00:00-04:00,108.9300003,98.51999664,170.6300049,127.1200027,29.39999962,94.5,81.61000061,100.2399979,369.3200073,64.23999786,211.3600006,87.66999817,156.6999969,15.38000011,37.93999863,29.20000076,100.3600006,62.13178253,31.50273132,49.97999954,240.3500061,79.33999634,100.7600021,201.7299957,34.06000137,69.33999634,72.70999908,29.70999908
2016-06-14 00:00:00-04:00,107.6100006,97.88999939,170,126.2200012,28.60000038,93.66000366,81.83999634,100.3600006,369.3099976,64.55000305,212.2700043,86.13999939,156.1999969,15.53999996,38.04000092,29.13999939,100.0800018,62.34495926,31.42076492,49.34999847,238.1199951,79.23000336,100.2399979,202.8200073,34.06999969,68.61000061,72.91000366,28.75
2016-06-15 00:00:00-04:00,107.2300034,98.45999908,172.6100006,126.6900024,28.69000053,93.95999908,83.19999695,100.3399963,372.1000061,65.54000092,216.3800049,87.30999756,157.1300049,15.97999954,38.56000137,29.36000061,101.3600006,62.40310287,31.6939888,49.88000107,243.4299927,79.65000153,100.4499969,204.2200012,34.45000076,69.30999756,73.5,28.70000076
