Date,AMT,ARE,AVB,BXP,CBRE,CCI,CPT,DLR,EQIX,EQR,ESS,EXR,FRT,HST,INVH,IRM,KIM,MAA,O,PEAK,PLD,PSA,REG,SBAC,SPG,UDR,VICI,VTR,WELL,WY
2019-01-02 00:00:00-05:00,156.74000549316406,111.37000274658203,169.1999969482422,109.1500015258789,39.93000030517578,105.94999694824219,84.27999877929688,103.19000244140625,350.0,63.7599983215332,236.58999633789062,87.44000244140625,115.80999755859375,16.389999389648438,19.700000762939453,32.099998474121094,14.579999923706055,92.6500015258789,60.00968933105469,26.979999542236328,57.029998779296875,195.05999755859375,56.810001373291016,160.75,165.00999450683594,38.38999938964844,18.479999542236328,56.91999816894531,67.29000091552734,21.530000686645508
2019-01-03 00:00:00-05:00,157.67999267578125,112.29000091552734,170.0,109.61000061035156,37.88999938964844,106.4800033569336,84.9000015258789,102.66999816894531,345.94000244140625,64.16000366210938,237.83999633789062,88.45999908447266,116.58999633789062,16.350000381469727,19.829999923706055,32.61000061035156,14.550000190734863,93.31999969482422,60.54263687133789,27.950000762939453,56.56999969482422,198.8000030517578,56.88999938964844,162.5399932861328,164.8699951171875,38.58000183105469,18.770000457763672,57.880001068115234,68.52999877929688,22.260000228881836
2019-01-04 00:00:00-05:00,158.30999755859375,113.44000244140625,171.1999969482422,111.51000213623047,39.45000076293945,108.06999969482422,84.94000244140625,104.80999755859375,353.7900085449219,64.55999755859375,238.3000030517578,87.83999633789062,117.9000015258789,16.8700008392334,19.90999984741211,33.18000030517578,14.819999694824219,93.33000183105469,60.52325439453125,27.969999313354492,58.0,196.60000610351562,57.099998474121094,162.94000244140625,167.3800048828125,38.52000045776367,18.979999542236328,57.599998474121094,68.27999877929688,23.020000457763672
2019-01-07 00:00:00-05:00,159.2899932861328,114.13999938964844,170.72000122070312,112.20999908447266,40.0099983215332,108.5999984741211,85.16000366210938,106.19999694824219,354.5,65.0999984741211,239.2899932861328,87.69999694824219,119.41999816894531,16.979999542236328,19.799999237060547,33.54999923706055,15.34000015258789,93.19999694824219,60.348838806152344,28.299999237060547,58.939998626708984,196.0500030517578,57.65999984741211,164.58999633789062,169.13999938964844,38.599998474121094,19.030000686645508,57.91999816894531,69.08999633789062,23.479999542236328
2019-01-08 00:00:00-05:00,161.08999633789062,116.79000091552734,174.25999450683594,115.52999877929688,41.31999969482422,107.54000091552734,87.23999786376953,107.33999633789062,361.8599853515625,66.31999969482422,245.27000427246094,89.08999633789062,121.97000122070312,17.399999618530273,20.18000030517578,34.290000915527344,15.65999984741211,95.08000183105469,61.230621337890625,28.610000610351562,60.900001525878906,199.57000732421875,58.880001068115234,167.25999450683594,173.17999267578125,39.47999954223633,19.610000610351562,58.5,70.30999755859375,23.6200008392334
2019-01-09 00:00:00-05:00,159.67999267578125,117.30000305175781,175.75999450683594,117.44000244140625,41.61000061035156,105.66999816894531,87.41999816894531,101.83000183105469,357.32000732421875,66.31999969482422,245.05999755859375,88.51000213623047,121.95999908447266,17.459999084472656,20.059999465942383,34.41999816894531,15.739999771118164,94.98999786376953,60.988372802734375,28.510000228881836,61.310001373291016,198.17999267578125,58.810001373291016,164.94000244140625,173.4199981689453,39.11000061035156,19.8700008392334,58.220001220703125,69.68000030517578,23.700000762939453
2019-01-10 00:00:00-05:00,161.86000061035156,119.56999969482422,177.99000549316406,119.22000122070312,42.09000015258789,106.8499984741211,88.48999786376953,105.08000183105469,370.67999267578125,67.41000366210938,248.67999267578125,89.97000122070312,123.69999694824219,17.68000030517578,20.329999923706055,34.709999084472656,15.800000190734863,96.56999969482422,61.94767379760742,28.8700008392334,62.380001068115234,200.9199981689453,59.560001373291016,168.0500030517578,173.35000610351562,40.0099983215332,20.06999969482422,59.290000915527344,71.23999786376953,24.299999237060547
2019-01-11 00:00:00-05:00,161.39999389648438,120.33999633789062,178.58999633789062,119.1500015258789,42.529998779296875,107.37999725341797,88.79000091552734,106.63999938964844,371.42999267578125,67.55000305175781,249.42999267578125,89.7300033569336,123.41000366210938,17.739999771118164,20.530000686645508,34.83000183105469,15.869999885559082,97.19000244140625,62.296512603759766,29.010000228881836,62.36000061035156,200.6999969482422,59.790000915527344,169.7899932861328,172.35000610351562,40.150001525878906,20.299999237060547,60.119998931884766,71.45999908447266,24.209999084472656
2019-01-14 00:00:00-05:00,161.39999389648438,119.19000244140625,178.17999267578125,118.12999725341797,42.310001373291016,106.41999816894531,88.55999755859375,106.51000213623047,376.5799865722656,67.62999725341797,248.88999938964844,90.02999877929688,123.0,17.5,20.399999618530273,34.77000045776367,15.880000114440918,96.5199966430664,61.85077667236328,28.969999313354492,62.349998474121094,200.9499969482422,59.83000183105469,169.16000366210938,170.74000549316406,40.119998931884766,20.450000762939453,60.08000183105469,71.16999816894531,24.079999923706055
2019-01-15 00:00:00-05:00,163.0500030517578,120.93000030517578,179.7899932861328,119.06999969482422,42.59000015258789,107.4000015258789,89.97000122070312,107.29000091552734,382.9800109863281,68.45999908447266,252.60000610351562,91.58000183105469,124.30000305175781,17.459999084472656,20.5,34.84000015258789,16.15999984741211,97.97000122070312,62.761627197265625,29.469999313354492,63.209999084472656,204.00999450683594,60.599998474121094,170.5,171.22999572753906,40.83000183105469,20.579999923706055,60.599998474121094,72.38999938964844,24.110000610351562
2019-01-16 00:00:00-05:00,163.77999877929688,121.9000015258789,182.16000366210938,119.83000183105469,42.97999954223633,107.33000183105469,91.37000274658203,106.94000244140625,381.1099853515625,69.08000183105469,256.6600036621094,92.01000213623047,125.02999877929688,17.469999313354492,20.75,35.040000915527344,16.34000015258789,99.37999725341797,62.645347595214844,29.690000534057617,63.540000915527344,204.30999755859375,61.16999816894531,172.57000732421875,172.88999938964844,41.279998779296875,20.8700008392334,60.65999984741211,72.58999633789062,24.3799991607666
2019-01-17 00:00:00-05:00,164.3800048828125,122.75,183.33999633789062,120.41999816894531,43.75,107.62000274658203,91.7699966430664,106.62000274658203,381.8299865722656,69.91000366210938,258.17999267578125,92.13999938964844,125.5999984741211,17.530000686645508,21.219999313354492,35.43000030517578,16.559999465942383,100.0,62.80038833618164,29.809999465942383,64.05000305175781,204.94000244140625,61.45000076293945,173.4600067138672,173.27000427246094,41.529998779296875,20.989999771118164,60.529998779296875,72.70999908447266,24.639999389648438
2019-01-18 00:00:00-05:00,164.6699981689453,124.26000213623047,184.08999633789062,121.5199966430664,44.54999923706055,107.61000061035156,91.93000030517578,107.25,374.6700134277344,70.12000274658203,259.92999267578125,92.33000183105469,125.91000366210938,17.520000457763672,21.25,35.63999938964844,16.549999237060547,100.13999938964844,62.645347595214844,29.8799991607666,64.69999694824219,203.1300048828125,61.689998626708984,173.0500030517578,173.9600067138672,41.68000030517578,21.110000610351562,61.040000915527344,73.04000091552734,25.079999923706055
2019-01-22 00:00:00-05:00,164.67999267578125,124.37999725341797,184.02999877929688,121.20999908447266,43.97999954223633,109.19000244140625,91.76000213623047,105.0999984741211,371.010009765625,70.4000015258789,261.2699890136719,92.3499984741211,126.30000305175781,17.260000228881836,21.079999923706055,35.56999969482422,16.450000762939453,99.8499984741211,62.761627197265625,29.899999618530273,64.77999877929688,201.50999450683594,61.54999923706055,173.16000366210938,173.25999450683594,41.869998931884766,20.959999084472656,61.720001220703125,73.41000366210938,24.549999237060547
2019-01-23 00:00:00-05:00,165.7899932861328,123.80000305175781,184.94000244140625,120.77999877929688,43.25,110.2699966430664,92.55999755859375,104.02999877929688,365.260009765625,70.33999633789062,261.79998779296875,92.12999725341797,126.0999984741211,17.049999237060547,21.100000381469727,35.70000076293945,16.280000686645508,99.62999725341797,62.422481536865234,29.889999389648438,65.06999969482422,201.8300018310547,61.459999084472656,175.5,174.1699981689453,41.959999084472656,21.020000457763672,61.91999816894531,74.16999816894531,24.290000915527344
